date,below_ma60,dd25,dd40,newlow60,n_stocks,med_pb_pct,idx_pos250,idx_gain250
2015-09-18,44.63,25.75,4.73,6.34,278400,,50.4,132.2
2015-09-21,43.06,11.53,2.01,5.43,278400,,52.3,137.3
2015-09-22,42.5,5.49,1.61,5.34,278400,,52.5,137.8
2015-09-23,42.48,4.13,1.77,5.67,278400,,52.1,136.8
2015-09-24,41.92,3.64,1.76,5.52,278400,,52.8,137.7
2015-09-25,43.04,4.33,2.12,6.39,278400,,50.9,131.6
2015-09-28,41.63,4.24,2.25,5.43,278400,,52.2,134.7
2015-09-29,41.97,4.27,2.34,6.37,278400,,51.4,132.6
2015-09-30,42.1,3.69,2.35,5.72,278400,,51.5,130.9
2015-10-08,39.78,3.17,2.15,4.74,278400,,53.7,135.8
2015-10-09,38.64,3.1,2.14,4.85,278400,,54.5,137.9
2015-10-12,33.95,2.88,1.96,4.49,278400,,56.8,143.7
2015-10-13,31.25,2.82,1.9,4.64,278400,,57.6,145.9
2015-10-14,32.95,2.97,1.99,4.6,278400,,56.9,143.9
2015-10-15,26.22,2.79,1.76,4.27,278400,,58.7,148.5
2015-10-16,23.01,2.72,1.61,4.29,278400,,59.6,150.8
2015-10-19,23.34,2.63,1.47,4.33,278400,,59.5,150.7
2015-10-20,19.14,2.52,1.43,4.25,278400,,60.8,153.7
2015-10-21,33.04,2.66,1.86,4.91,278400,,56.9,144.0
2015-10-22,25.13,2.5,1.63,4.07,278400,,59.3,150.0
2015-10-23,18.9,2.28,1.41,3.98,278400,,61.2,154.8
2015-10-26,16.06,2.05,1.38,3.97,278400,,61.7,156.2
2015-10-27,14.92,1.99,1.29,4.04,278400,,62.3,157.6
2015-10-28,17.36,1.9,1.16,4.22,278400,,60.9,154.0
2015-10-29,15.61,1.72,1.03,4.16,278400,,61.4,155.4
2015-10-30,15.64,1.63,1.03,4.07,278400,,61.2,154.9
2015-11-02,18.49,1.67,0.96,4.6,278400,,59.6,150.5
2015-11-03,18.29,1.58,0.85,4.54,278400,,59.5,149.2
2015-11-04,11.81,1.41,0.76,3.77,278400,,62.6,157.1
2015-11-05,10.25,1.3,0.69,3.82,278400,,62.6,157.0
2015-11-06,8.53,1.12,0.58,3.66,278400,,64.2,161.0
2015-11-09,7.8,0.98,0.54,3.75,278400,,65.4,164.1
2015-11-10,7.35,0.85,0.49,3.69,278400,,66.0,165.7
2015-11-11,6.54,0.81,0.49,3.6,278400,,67.3,168.8
2015-11-12,6.64,0.8,0.45,3.51,278400,,67.5,169.4
2015-11-13,7.64,0.78,0.49,3.64,278400,,66.2,166.1
2015-11-16,6.64,0.67,0.42,3.57,278400,,67.9,170.4
2015-11-17,6.48,0.6,0.34,3.59,278400,,67.4,169.0
2015-11-18,6.64,0.63,0.31,3.53,278400,,66.2,166.0
2015-11-19,5.69,0.6,0.29,3.33,278400,,68.2,171.1
2015-11-20,5.21,0.56,0.29,3.3,278400,,69.6,174.5
2015-11-23,5.03,0.45,0.24,3.19,278400,,68.9,172.9
2015-11-24,4.83,0.34,0.2,3.08,278400,,69.7,174.8
2015-11-25,4.27,0.29,0.16,2.97,278400,,71.3,178.8
2015-11-26,4.47,0.29,0.16,2.97,278400,,70.8,177.5
2015-11-27,8.8,0.38,0.16,3.55,278400,,66.2,166.0
2015-11-30,9.87,0.45,0.2,3.53,278400,,66.6,167.2
2015-12-01,9.09,0.49,0.18,3.22,278400,,66.3,166.4
2015-12-02,8.42,0.56,0.14,3.28,278400,,65.5,164.2
2015-12-03,6.83,0.4,0.14,2.82,278400,,67.3,168.9
2015-12-04,7.95,0.42,0.16,2.81,278500,,67.2,168.5
2015-12-07,7.21,0.34,0.16,2.81,278500,,68.2,171.1
2015-12-08,10.1,0.45,0.16,3.13,278500,,67.0,168.1
2015-12-09,10.83,0.56,0.14,3.26,279100,,66.9,167.7
2015-12-10,11.39,0.45,0.09,3.19,279500,,66.9,167.7
2015-12-11,12.24,0.6,0.11,3.66,279500,,66.3,166.2
2015-12-14,9.85,0.43,0.13,2.52,279500,,67.4,169.1
2015-12-15,9.63,0.33,0.11,2.41,279500,,68.5,171.8
2015-12-16,9.22,0.27,0.09,2.37,279500,,69.1,173.4
2015-12-17,6.93,0.22,0.07,2.21,279500,,71.2,178.5
2015-12-18,6.97,0.24,0.09,2.34,279500,,70.8,177.7
2015-12-21,5.88,0.27,0.09,2.28,279500,,71.3,178.8
2015-12-22,5.56,0.25,0.09,2.23,280100,,72.0,180.7
2015-12-23,6.7,0.27,0.09,2.14,280400,,70.9,177.8
2015-12-24,7.82,0.27,0.09,2.23,280500,,70.9,177.7
2015-12-25,7.48,0.24,0.07,2.08,280500,,71.5,179.3
2015-12-28,10.88,0.29,0.09,2.41,280500,,70.1,175.8
2015-12-29,9.98,0.29,0.09,2.32,280500,,71.0,178.1
2015-12-30,9.16,0.29,0.09,2.25,280500,,72.0,180.6
2015-12-31,11.42,0.36,0.07,2.61,281200,,70.7,177.4
2016-01-04,30.62,1.92,0.11,9.42,281200,,64.6,162.0
2016-01-05,33.64,4.82,0.11,9.11,281200,,63.0,158.0
2016-01-06,30.24,2.12,0.07,1.86,281300,,64.7,162.3
2016-01-07,40.56,15.43,0.14,19.52,281300,,59.0,148.0
2016-01-08,39.09,15.34,0.14,8.35,281300,,59.2,147.3
2016-01-11,42.68,31.0,1.39,26.25,281300,,54.7,135.6
2016-01-12,43.35,30.94,1.27,11.03,281300,,54.6,135.1
2016-01-13,44.5,35.54,5.52,27.76,281300,,52.2,129.3
2016-01-14,44.02,31.2,1.45,2.46,281300,,54.4,134.6
2016-01-15,44.79,36.01,4.6,22.92,281300,,52.4,129.8
2016-01-18,44.67,34.02,2.15,5.83,281300,,53.7,133.0
2016-01-19,43.87,27.41,0.53,2.08,281300,,55.9,137.3
2016-01-20,43.89,27.23,0.56,2.37,281300,,55.5,136.2
2016-01-21,45.27,33.64,2.23,12.73,281300,,52.9,130.0
2016-01-22,44.96,30.53,1.34,3.62,281300,,53.8,132.2
2016-01-25,44.52,25.73,0.56,2.61,281300,,54.5,133.9
2016-01-26,45.72,37.68,4.8,30.58,281300,,50.3,119.1
2016-01-27,45.94,38.04,6.72,27.58,281300,,49.8,115.5
2016-01-28,46.7,40.07,10.7,37.08,281300,,47.3,109.7
2016-01-29,46.42,26.18,1.9,2.63,281300,,49.2,114.1
2016-02-01,46.64,25.98,2.08,8.02,281300,,48.6,112.6
2016-02-02,45.95,18.41,1.09,2.35,281400,,50.5,117.0
2016-02-03,46.03,7.22,0.53,2.9,281400,,50.8,117.8
2016-02-04,45.52,4.4,0.24,2.23,281600,,52.0,120.6
2016-02-05,45.83,2.52,0.24,2.46,281700,,51.4,119.2
2016-02-15,45.52,1.96,0.16,3.08,281800,,51.5,119.3
2016-02-16,44.31,1.05,0.11,2.06,281800,,53.8,124.6
2016-02-17,43.45,0.85,0.05,2.05,281800,,54.7,126.7
2016-02-18,43.58,0.63,0.07,1.94,282000,,54.5,126.3
2016-02-19,43.16,0.58,0.05,1.94,282000,,54.9,127.3
2016-02-22,42.02,0.38,0.04,1.92,282000,,56.0,129.9
2016-02-23,42.04,0.34,0.04,2.06,282000,,55.7,127.5
2016-02-24,41.64,0.22,0.0,1.94,282000,,55.7,125.9
2016-02-25,45.59,0.49,0.05,4.02,282000,,51.3,114.9
2016-02-26,45.17,0.83,0.05,3.93,282000,,51.1,112.5
2016-02-29,46.44,3.78,0.07,20.24,282000,,47.9,103.1
2016-03-01,45.63,2.08,0.09,3.15,282000,,48.9,104.9
2016-03-02,43.78,0.63,0.07,1.9,282000,,51.4,110.1
2016-03-03,43.65,0.87,0.07,1.92,282100,,51.5,109.8
2016-03-04,44.49,3.93,0.16,5.92,282100,,49.4,105.5
2016-03-07,43.22,2.46,0.09,1.97,282200,,50.6,108.0
2016-03-08,42.78,1.77,0.11,2.25,282300,,51.1,109.0
2016-03-09,44.67,2.46,0.13,2.88,282500,,50.0,106.6
2016-03-10,45.63,3.33,0.13,4.11,282600,,49.2,104.9
2016-03-11,45.81,3.73,0.2,4.04,282700,,49.0,104.5
2016-03-14,43.83,1.38,0.13,1.9,282700,,50.9,108.6
2016-03-15,44.29,1.88,0.16,2.14,282800,,50.5,107.6
2016-03-16,44.65,2.05,0.18,2.35,282900,,49.9,106.4
2016-03-17,41.77,0.96,0.2,1.85,282900,,51.8,110.6
2016-03-18,36.16,0.51,0.22,1.83,282900,,54.0,115.1
2016-03-21,28.52,0.42,0.22,1.79,282900,,55.5,118.4
2016-03-22,28.01,0.42,0.2,1.81,283100,,55.4,118.1
2016-03-23,23.47,0.33,0.14,1.83,283100,,56.0,119.5
2016-03-24,26.82,0.34,0.16,1.94,283200,,55.2,117.7
2016-03-25,22.69,0.34,0.2,1.97,283200,,55.6,118.6
2016-03-28,22.52,0.33,0.18,1.92,283300,,55.3,118.0
2016-03-29,27.61,0.43,0.25,2.15,283400,,54.1,115.4
2016-03-30,15.57,0.4,0.25,1.88,283400,,56.2,120.0
2016-03-31,12.73,0.43,0.27,1.99,283600,,56.3,120.1
2016-04-01,12.13,0.58,0.36,2.15,283600,,55.9,119.3
2016-04-05,6.21,0.54,0.36,1.9,283600,,57.5,122.8
2016-04-06,5.16,0.58,0.42,1.94,283700,,57.9,123.5
2016-04-07,6.19,0.58,0.42,2.1,283700,,57.0,121.5
2016-04-08,7.86,0.6,0.42,2.15,283700,,56.5,120.6
2016-04-11,4.47,0.65,0.49,1.88,283700,,57.8,123.3
2016-04-12,5.2,0.63,0.51,2.03,283800,,57.4,122.4
2016-04-13,3.91,0.65,0.53,1.77,283800,,58.2,124.1
2016-04-14,3.39,0.63,0.53,1.77,283800,,58.9,125.6
2016-04-15,3.33,0.67,0.54,1.88,283900,,58.9,125.7
2016-04-18,4.58,0.71,0.6,2.05,284000,,58.1,123.9
2016-04-19,4.35,0.78,0.62,1.96,284100,,58.3,124.4
2016-04-20,16.39,0.91,0.67,2.9,284100,,55.4,118.2
2016-04-21,19.79,1.01,0.67,3.04,284200,,54.6,116.5
2016-04-22,17.69,1.05,0.72,2.05,284200,,55.2,117.7
2016-04-25,19.52,1.09,0.72,2.43,284300,,54.9,117.0
2016-04-26,16.24,1.03,0.72,1.79,284300,,55.6,118.6
2016-04-27,17.54,1.16,0.8,2.08,284400,,55.5,118.3
2016-04-28,18.69,1.18,0.81,2.3,284600,,55.3,118.0
2016-04-29,19.5,1.21,0.91,2.61,284700,,55.3,117.9
2016-05-03,12.95,1.23,0.91,1.92,284800,,57.0,121.7
2016-05-04,13.58,1.32,0.98,1.99,284900,,57.1,121.8
2016-05-05,12.75,1.48,1.05,1.99,284900,,57.5,122.7
2016-05-06,23.36,1.65,1.23,3.71,285100,,55.2,117.6
2016-05-09,33.73,2.79,1.38,8.17,285100,,52.8,112.6
2016-05-10,34.98,3.01,1.47,5.18,285200,,52.6,112.3
2016-05-11,36.03,4.22,1.65,7.51,285300,,52.1,111.2
2016-05-12,36.83,4.78,1.77,8.64,285300,,52.1,111.2
2016-05-13,37.03,4.71,1.86,8.17,285200,,52.0,111.0
2016-05-16,35.13,3.39,1.83,2.61,285300,,53.1,113.2
2016-05-17,34.96,3.35,1.94,3.49,285400,,53.1,113.2
2016-05-18,39.0,4.67,2.05,12.93,285400,,51.4,109.6
2016-05-19,38.42,4.38,2.25,6.59,285500,,51.8,110.4
2016-05-20,37.05,3.98,2.26,3.6,285500,,52.4,111.7
2016-05-23,34.84,3.66,2.37,2.35,285500,,53.3,113.7
2016-05-24,36.14,3.97,2.44,5.16,285500,,52.7,112.5
2016-05-25,36.85,3.87,2.52,5.65,285600,,52.6,112.2
2016-05-26,36.34,3.86,2.61,6.01,285700,,52.8,112.7
2016-05-27,36.36,3.87,2.68,5.83,285700,,52.7,112.5
2016-05-30,36.88,4.0,2.72,7.68,285900,,52.4,111.8
2016-05-31,30.8,3.71,2.68,2.44,285900,,54.6,116.5
2016-06-01,29.69,3.59,2.68,2.37,285900,,55.1,117.6
2016-06-02,27.81,3.42,2.53,2.35,286000,,55.8,119.0
2016-06-03,26.8,3.35,2.55,2.52,286100,,55.9,119.3
2016-06-06,26.94,3.3,2.5,2.37,286200,,56.1,119.7
2016-06-07,27.29,3.31,2.5,2.7,286300,,56.2,119.9
2016-06-08,28.44,3.37,2.53,2.99,286500,,56.2,119.9
2016-06-13,37.7,3.59,2.64,11.23,286500,,53.3,113.7
2016-06-14,37.08,3.57,2.61,7.26,286500,,53.6,114.3
2016-06-15,33.03,3.37,2.46,2.32,286600,,55.6,118.6
2016-06-16,32.45,3.46,2.41,3.77,286600,,55.7,118.8
2016-06-17,31.38,3.37,2.35,3.02,286600,,56.1,119.6
2016-06-20,31.02,3.44,2.37,4.07,286600,,56.4,120.2
2016-06-21,32.66,3.49,2.44,5.05,286600,,55.6,118.7
2016-06-22,29.55,3.35,2.35,2.81,286700,,57.9,121.0
2016-06-23,30.27,3.35,2.32,4.04,286700,,59.0,120.8
2016-06-24,32.19,3.49,2.41,7.24,286900,,58.5,119.8
2016-06-27,28.32,3.22,2.1,2.72,286900,,62.0,122.9
2016-06-28,25.96,3.01,2.05,2.73,287000,,65.6,124.1
2016-06-29,24.9,2.79,1.92,2.68,287200,,65.7,124.3
2016-06-30,24.28,2.73,1.9,2.9,287200,,65.7,124.3
2016-07-01,24.43,2.68,1.86,2.79,287300,,68.3,123.8
2016-07-04,19.75,2.43,1.65,2.5,287300,,75.6,126.1
2016-07-05,17.73,2.37,1.61,2.75,287500,,78.3,126.7
2016-07-06,16.66,2.17,1.48,2.72,287600,,78.6,127.2
2016-07-07,16.6,2.01,1.38,2.82,287700,,82.8,127.3
2016-07-08,17.15,1.86,1.27,2.79,287800,,82.7,127.1
2016-07-11,17.38,1.85,1.27,3.11,287800,,82.1,126.2
2016-07-12,14.5,1.68,1.16,2.88,288000,,82.7,127.1
2016-07-13,13.04,1.54,1.07,2.5,288000,,83.5,128.3
2016-07-14,12.69,1.41,0.96,2.57,288000,,83.7,128.5
2016-07-15,13.09,1.3,0.91,2.72,288000,,83.1,127.7
2016-07-18,13.96,1.25,0.85,3.17,288000,,82.7,127.1
2016-07-19,13.02,1.14,0.78,2.75,288100,,83.2,127.9
2016-07-20,13.04,1.05,0.71,2.57,288100,,83.2,127.9
2016-07-21,12.76,0.92,0.56,2.72,288100,,83.3,128.0
2016-07-22,14.21,0.91,0.62,3.19,288100,,82.6,127.0
2016-07-25,13.83,0.91,0.58,2.99,288100,,82.6,126.9
2016-07-26,12.37,0.81,0.56,2.32,288400,,83.6,128.4
2016-07-27,23.59,1.48,0.56,5.12,288400,,79.6,122.3
2016-07-28,24.37,1.56,0.58,5.11,288500,,79.3,121.8
2016-07-29,25.64,1.56,0.6,5.29,288500,,78.6,120.8
2016-08-01,30.89,1.88,0.56,6.74,288600,,77.4,118.9
2016-08-02,28.15,1.38,0.53,2.64,288900,,78.1,120.1
2016-08-03,26.65,1.03,0.47,3.08,288900,,78.5,120.6
2016-08-04,25.31,0.78,0.42,2.15,288900,,79.1,121.6
2016-08-05,26.24,0.8,0.38,3.44,289000,,78.7,120.9
2016-08-08,23.48,0.67,0.34,2.41,289200,,79.6,122.4
2016-08-09,21.31,0.51,0.34,1.99,289500,,80.5,123.7
2016-08-10,21.96,0.49,0.33,2.01,289600,,80.2,123.3
2016-08-11,27.14,0.51,0.29,3.49,289600,,78.9,121.3
2016-08-12,24.33,0.42,0.25,2.12,289900,,79.7,122.5
2016-08-15,18.18,0.34,0.24,1.94,290000,,81.5,125.2
2016-08-16,16.98,0.29,0.24,1.86,290100,,82.1,126.2
2016-08-17,16.31,0.27,0.22,1.86,290200,,82.4,126.7
2016-08-18,16.82,0.22,0.18,1.9,290500,,82.4,126.6
2016-08-19,16.82,0.16,0.16,1.94,290600,,82.6,126.8
2016-08-22,20.01,0.16,0.14,2.19,290700,,81.5,125.2
2016-08-23,19.54,0.16,0.14,2.1,290900,,81.6,125.4
2016-08-24,19.23,0.13,0.11,2.08,290900,,81.9,125.8
2016-08-25,22.05,0.09,0.07,2.93,290900,,81.3,124.9
2016-08-26,20.57,0.05,0.05,2.39,291200,,81.5,125.3
2016-08-29,19.95,0.05,0.05,2.46,291200,,81.8,125.6
2016-08-30,19.66,0.11,0.11,2.35,291400,,81.8,125.6
2016-08-31,19.99,0.11,0.11,2.26,291500,,81.8,125.6
2016-09-01,21.55,0.13,0.13,2.95,291600,,81.1,124.7
2016-09-02,22.45,0.16,0.13,3.8,291700,,80.7,124.0
2016-09-05,22.23,0.16,0.11,3.06,291800,,81.1,124.5
2016-09-06,18.85,0.16,0.14,1.96,291800,,82.4,126.6
2016-09-07,18.9,0.18,0.14,2.25,291800,,82.3,126.5
2016-09-08,17.93,0.2,0.18,2.32,292000,,82.7,127.1
2016-09-09,20.24,0.24,0.2,3.06,292100,,82.1,126.1
2016-09-12,30.76,0.34,0.2,9.2,292200,,79.4,122.1
2016-09-13,29.02,0.34,0.22,4.73,292500,,80.1,123.1
2016-09-14,30.27,0.34,0.24,6.88,292700,,79.7,122.5
2016-09-19,27.65,0.36,0.27,2.28,292800,,80.6,123.9
2016-09-20,27.99,0.36,0.27,3.59,293000,,80.6,123.8
2016-09-21,27.14,0.29,0.25,2.75,293000,,80.8,124.1
2016-09-22,26.05,0.31,0.29,2.43,293000,,81.1,123.5
2016-09-23,26.74,0.54,0.36,4.94,293100,,80.8,122.9
2016-09-26,32.21,0.92,0.43,12.93,293100,,79.0,120.3
2016-09-27,31.25,0.83,0.51,3.69,293100,,79.6,121.2
2016-09-28,31.43,0.87,0.53,6.54,293400,,79.5,121.0
2016-09-29,30.09,0.87,0.56,5.02,293400,,79.7,121.4
2016-09-30,28.66,0.83,0.54,3.26,293700,,80.1,122.0
2016-10-10,23.47,0.71,0.53,2.05,293800,,81.8,124.5
2016-10-11,21.65,0.69,0.54,1.79,293900,,82.4,125.4
2016-10-12,21.55,0.65,0.54,1.77,294300,,82.5,125.6
2016-10-13,20.64,0.67,0.56,1.9,294400,,82.6,125.8
2016-10-14,20.88,0.63,0.51,2.14,294500,,82.5,125.5
2016-10-17,23.7,0.65,0.49,2.46,294600,,81.7,124.4
2016-10-18,18.34,0.65,0.54,1.76,294900,,83.0,126.3
2016-10-19,18.88,0.63,0.53,1.9,294900,,82.8,126.1
2016-10-20,17.4,0.63,0.51,1.94,294900,,83.2,126.7
2016-10-21,19.01,0.65,0.53,2.14,295200,,82.7,125.9
2016-10-24,15.55,0.63,0.53,1.76,295200,,83.3,126.8
2016-10-25,14.09,0.63,0.53,1.67,295500,,83.6,127.3
2016-10-26,15.21,0.62,0.53,1.94,295600,,83.3,126.8
2016-10-27,15.43,0.56,0.47,1.88,295700,,83.2,126.7
2016-10-28,18.72,0.49,0.43,2.37,295800,,82.5,125.5
2016-10-31,19.57,0.45,0.36,2.79,295900,,82.4,125.5
2016-11-01,16.53,0.38,0.29,1.56,296200,,83.3,126.8
2016-11-02,19.28,0.36,0.27,2.88,296200,,82.8,126.0
2016-11-03,17.6,0.34,0.25,1.97,296200,,83.3,126.8
2016-11-04,18.07,0.34,0.25,2.77,296300,,83.1,126.5
2016-11-07,18.21,0.33,0.24,3.08,296500,,83.0,126.4
2016-11-08,16.86,0.27,0.2,1.81,296600,,83.5,127.2
2016-11-09,20.13,0.25,0.18,3.66,296800,,83.0,126.3
2016-11-10,16.01,0.25,0.18,1.3,296900,,84.0,127.9
2016-11-11,14.58,0.24,0.18,1.56,297100,,84.4,128.5
2016-11-14,13.71,0.16,0.13,1.54,297200,,84.7,128.9
2016-11-15,12.26,0.16,0.13,1.38,297300,,85.1,129.5
2016-11-16,11.7,0.14,0.13,1.36,297500,,85.2,129.7
2016-11-17,13.4,0.09,0.07,1.47,297700,,84.9,129.2
2016-11-18,13.92,0.07,0.05,1.65,298000,,84.6,128.8
2016-11-21,13.29,0.07,0.05,1.76,298100,,84.8,129.1
2016-11-22,11.37,0.04,0.02,1.43,298400,,85.5,130.2
2016-11-23,12.44,0.04,0.02,1.65,298500,,84.9,129.3
2016-11-24,14.39,0.04,0.0,2.53,298700,,84.3,128.4
2016-11-25,14.25,0.09,0.0,2.28,298900,,84.5,128.6
2016-11-28,14.38,0.07,0.0,2.17,298900,,84.5,128.6
2016-11-29,18.03,0.24,0.0,3.49,299200,,83.6,127.2
2016-11-30,19.65,0.25,0.0,2.84,299300,,83.4,127.0
2016-12-01,18.18,0.2,0.0,2.14,299500,,83.8,127.5
2016-12-02,25.51,0.33,0.0,6.37,299600,,82.3,125.3
2016-12-05,28.17,0.36,0.0,5.87,299600,,81.9,124.7
2016-12-06,27.81,0.25,0.0,3.77,299900,,82.1,124.9
2016-12-07,24.35,0.22,0.0,1.76,300000,,83.0,126.3
2016-12-08,26.15,0.18,0.0,4.58,300300,,82.5,125.5
2016-12-09,27.38,0.2,0.0,6.81,300600,,82.2,125.1
2016-12-12,39.51,1.83,0.0,21.96,300700,,77.7,118.3
2016-12-13,38.77,1.59,0.04,12.29,301100,,78.0,118.8
2016-12-14,39.16,1.94,0.02,17.26,301200,,77.5,118.0
2016-12-15,38.26,1.34,0.02,3.89,301300,,78.3,119.2
2016-12-16,36.66,0.98,0.02,2.41,301500,,79.2,120.5
2016-12-19,36.12,1.32,0.02,4.64,301600,,79.1,120.4
2016-12-20,36.57,0.87,0.04,4.47,302000,,79.1,120.4
2016-12-21,34.87,0.63,0.04,1.94,302200,,79.6,121.2
2016-12-22,35.45,0.54,0.04,2.97,302300,,79.6,121.2
2016-12-23,37.95,1.12,0.04,7.3,302600,,78.7,119.8
2016-12-26,37.62,0.78,0.04,5.21,302700,,79.1,120.4
2016-12-27,36.94,0.8,0.04,4.74,302800,,79.2,120.5
2016-12-28,37.86,0.83,0.05,6.74,303300,,78.8,120.0
2016-12-29,38.33,0.74,0.05,7.42,303600,,78.5,119.5
2016-12-30,37.97,0.65,0.05,6.28,303800,,78.6,119.6
2017-01-03,36.19,0.56,0.05,2.12,304000,,79.3,120.6
2017-01-04,34.04,0.38,0.05,1.48,304200,,80.2,122.1
2017-01-05,33.51,0.42,0.05,1.77,304600,,80.2,122.1
2017-01-06,34.87,0.58,0.05,4.31,304900,,79.7,121.3
2017-01-09,33.12,0.45,0.05,3.51,305000,,81.5,121.9
2017-01-10,33.84,0.43,0.04,4.18,305400,,88.7,121.2
2017-01-11,36.48,0.62,0.04,7.71,305700,,87.7,120.0
2017-01-12,38.66,0.85,0.05,10.14,306100,,87.0,118.9
2017-01-13,41.54,1.23,0.07,16.42,306500,,89.6,116.7
2017-01-16,45.39,2.9,0.11,29.22,306600,,85.8,111.7
2017-01-17,44.63,1.59,0.09,6.9,306900,,86.9,113.1
2017-01-18,44.05,2.61,0.09,13.38,306900,,86.4,112.5
2017-01-19,44.67,2.28,0.07,14.18,307300,,86.1,112.0
2017-01-20,43.13,1.03,0.07,1.59,307800,,87.5,113.9
2017-01-23,42.17,0.8,0.07,1.7,308100,,88.4,115.0
2017-01-24,41.84,0.96,0.07,3.04,308300,,87.9,114.4
2017-01-25,41.66,0.72,0.04,2.53,308800,,88.2,114.8
2017-01-26,40.79,0.63,0.04,1.99,309100,,88.8,115.6
2017-02-03,41.64,0.53,0.04,2.25,309100,,88.5,115.2
2017-02-06,39.53,0.27,0.02,1.77,309300,,89.6,116.6
2017-02-07,39.18,0.27,0.0,1.83,309600,,89.6,116.6
2017-02-08,37.64,0.22,0.0,1.65,310100,,90.2,117.5
2017-02-09,35.81,0.16,0.0,1.52,310400,,91.0,118.4
2017-02-10,35.51,0.2,0.0,1.85,310500,,90.7,118.0
2017-02-13,33.44,0.18,0.0,1.81,311000,,91.2,117.4
2017-02-14,33.1,0.16,0.0,2.05,311000,,91.1,117.3
2017-02-15,34.75,0.14,0.0,2.37,311400,,90.3,116.2
2017-02-16,32.45,0.07,0.0,2.25,311400,,90.8,116.9
2017-02-17,34.31,0.09,0.02,3.22,311600,,90.1,115.9
2017-02-20,31.92,0.11,0.02,2.97,311900,,90.8,116.9
2017-02-21,29.22,0.11,0.02,1.9,312000,,91.7,118.0
2017-02-22,27.77,0.09,0.0,1.86,312200,,92.1,118.5
2017-02-23,27.0,0.09,0.0,2.06,312200,,92.1,118.5
2017-02-24,25.4,0.09,0.0,1.79,312200,,92.4,118.9
2017-02-27,27.43,0.07,0.02,1.96,312200,,91.7,118.0
2017-02-28,25.87,0.13,0.0,2.06,312300,,92.0,118.4
2017-03-01,24.5,0.11,0.0,1.85,312400,,92.2,118.7
2017-03-02,26.74,0.11,0.0,2.35,312500,,91.6,117.9
2017-03-03,25.73,0.16,0.02,2.52,312500,,92.0,118.4
2017-03-06,20.33,0.18,0.04,1.81,312900,,93.1,119.8
2017-03-07,18.11,0.18,0.04,1.86,313100,,93.3,120.1
2017-03-08,19.54,0.16,0.04,2.01,313200,,92.9,116.9
2017-03-09,22.99,0.18,0.05,2.52,313200,,92.3,116.1
2017-03-10,22.81,0.13,0.05,2.52,313600,,92.4,116.2
2017-03-13,19.48,0.13,0.05,2.15,313800,,93.0,117.0
2017-03-14,20.22,0.14,0.07,2.3,314100,,92.8,116.8
2017-03-15,21.04,0.2,0.07,2.68,314300,,92.8,116.7
2017-03-16,16.89,0.14,0.05,1.85,314400,,93.7,117.9
2017-03-17,20.55,0.13,0.05,2.61,314800,,93.1,117.1
2017-03-20,19.05,0.11,0.05,2.75,315100,,93.4,117.5
2017-03-21,18.85,0.14,0.05,2.68,315400,,93.5,115.4
2017-03-22,22.78,0.18,0.07,4.54,315400,,93.0,114.8
2017-03-23,22.87,0.13,0.07,4.38,315600,,92.9,114.8
2017-03-24,22.13,0.14,0.07,3.11,316100,,93.1,111.5
2017-03-27,22.98,0.14,0.09,3.84,316200,,92.9,111.3
2017-03-28,24.17,0.18,0.09,3.73,316500,,92.6,111.0
2017-03-29,27.87,0.22,0.09,6.28,316600,,91.8,110.1
2017-03-30,34.66,0.34,0.07,13.0,316800,,89.9,107.8
2017-03-31,34.18,0.45,0.05,6.61,317100,,90.2,108.1
2017-04-05,28.7,0.38,0.05,2.08,317200,,92.2,110.5
2017-04-06,27.99,0.34,0.05,2.26,317500,,92.4,110.8
2017-04-07,27.79,0.54,0.09,2.82,317700,,92.4,110.8
2017-04-10,31.41,1.86,0.11,8.24,317900,,91.4,109.6
2017-04-11,29.84,1.45,0.11,4.2,318000,,92.1,110.4
2017-04-12,31.49,2.05,0.13,6.72,318400,,91.3,109.5
2017-04-13,30.65,2.01,0.13,4.09,318700,,91.6,109.8
2017-04-14,35.0,2.39,0.18,10.47,318900,,90.3,108.2
2017-04-17,37.95,4.22,0.65,15.68,319100,48.0,88.9,106.6
2017-04-18,40.03,4.83,0.78,18.41,319400,48.0,88.0,105.5
2017-04-19,42.11,4.71,0.76,20.68,319400,48.0,86.9,104.2
2017-04-20,42.39,5.23,0.78,18.81,319600,48.0,86.4,103.6
2017-04-21,43.06,5.58,0.96,15.25,320100,48.0,85.9,103.0
2017-04-24,45.92,8.64,1.12,30.62,320100,27.0,83.3,100.0
2017-04-25,45.57,7.68,1.01,14.23,320400,27.0,83.6,100.3
2017-04-26,45.55,6.12,1.0,11.26,320700,27.0,83.9,100.7
2017-04-27,44.79,4.13,0.92,10.83,320900,27.0,84.4,101.3
2017-04-28,44.47,3.17,1.05,5.78,320900,27.0,84.8,101.9
2017-05-02,44.61,2.86,1.01,8.0,321000,27.0,84.9,101.9
2017-05-03,44.9,2.84,0.92,8.24,321400,27.0,84.7,101.7
2017-05-04,45.21,3.08,0.92,9.87,321500,27.0,84.4,101.4
2017-05-05,46.55,3.71,0.96,17.64,321800,27.0,83.3,100.0
2017-05-08,47.94,5.03,1.05,25.29,321800,16.5,81.7,100.0
2017-05-09,47.87,4.4,0.96,8.06,322100,16.5,82.2,100.6
